"1",8585,8993.08660298071,7906.78010742571,8003.07137728177
"2",8346,8841.83090323033,8089.86183296077,8108.16789559253
"3",8564,8824.1915342914,7767.76645173587,7513.73081106125
"4",8638,9029.50013432206,8264.69173992937,7568.01180711205
"5",8793,9101.11669949316,8293.75898227029,7604.02496827897
"6",9426,9653.97976548286,7957.70731763333,7484.07819753684
"7",9747,10455.8956759722,7855.97319405253,7484.07409669739
"8",10782,10718.6837862145,7974.05162849406,7484.07629613092
"9",11058,11117.5935943779,7813.71199007264,7512.98948820391
"10",10439,11028.6769140251,7637.24198720454,7514.14443329431
"11",9019,10595.0509122817,7473.88263323121,7825.76419730332
"12",8527,9858.68486966545,7473.88025106227,7881.84417974409
"13",7727,9259.08792203996,7473.88025106227,7536.4514317012
"14",7292,8790.39965119142,7473.88025106227,7744.65617257206
"15",6835,8333.63528550631,7473.88025106227,7723.94970196437
"16",6486,8090.14149894557,7473.88025106227,7766.61962938683
"17",6679,8338.94217135101,7473.88025106227,7775.80843831891
"18",7343,9393.55838011693,7473.88025106227,7971.28262844882
"19",7723,10702.6736805119,7473.88025106227,7772.11738802024
"20",8347,11349.0637960291,7473.88025106227,7871.7802661605
"21",8536,11233.6671214179,7591.86327724492,7697.66746021404
"22",7856,10873.2100108825,7473.88025106227,8365.44272505736
"23",6816,10238.4060147223,7473.88025106227,7763.75940353727
"24",5974,9447.77840663133,7591.95868550379,8013.91232237527
"25",5497,9012.71514932799,7591.95868550379,8014.00726548716
"26",5135,8761.99053648714,7473.88025106227,7462.39857137455
"27",5582,8634.74730015724,7478.27474623032,7574.30537450722
"28",5532,8807.41292622314,7473.88025106227,7484.09930130881
"29",5976,9079.37473301942,7590.90341007417,7514.25125615006
"30",6682,9801.0105694136,7742.22954928533,7921.02229948804
"31",8282,10488.8258181864,7494.36489303282,7513.52076403274
"32",8193,10447.4199673833,7577.62817191316,7484.78568194941
"33",7738,10475.3605362553,7473.88025106227,7512.9686598087
"34",7173,9970.32315059765,7473.88025106227,7512.99846871726
"35",6389,9445.31928808655,7473.88025106227,7513.14820186455
"36",5569,8999.56422470739,7473.88025106227,7617.9369833124
"37",5286,8633.37098828484,7473.88025106227,7617.93696434036
"38",4868,8300.71510192688,7473.88025106227,7512.96682325343
"39",4797,8016.36736146109,7473.88025106227,7512.96761199749
"40",4894,7849.1849332139,7473.88025106227,7512.97189387976
"41",5489,8148.79151245132,7473.88025106227,7516.91825397333
"42",6288,9107.00385079121,7473.88025106227,7670.16206419947
"43",7131,10385.3570363369,7473.88025106227,7688.39312033582
"44",7747,10963.7226275607,7473.88025106227,7520.96311693329
"45",8007,10935.8948481253,7473.88025106227,7776.39010640188
"46",7403,10519.7757348232,7473.88025106227,7907.86943699308
"47",6022,9828.39745537089,7473.88025106227,7870.95912688052
"48",4808,9121.7430154611,7473.88025106227,8237.22043901714
"49",4065,8805.97939807427,7473.88025106227,8251.74129184671
"50",3704,8653.91862113359,7473.88025106227,8028.48843566843
"51",3582,8732.84680003342,7473.88025106227,7886.40269129371
"52",3691,9030.75010257972,7473.88025106227,7809.712824182
"53",4409,9528.49070834913,7473.88025106227,7744.20622453944
"54",5392,10245.8259983267,7473.88025106227,8269.53210039418
"55",6846,10900.696960441,7473.88025106227,8371.81073147509
"56",7632,10904.7057795057,8035.41675774724,8616.07792215083
"57",7954,10732.2331824978,8253.50901699852,8465.43984004418
"58",8853,10002.5490461425,8492.76619124337,8593.64976207432
"59",9317,9447.94291511907,9328.48225763901,8591.21708075231
"60",9444,9055.81437863441,8750.06417676038,8558.28432692189
"61",9265,8701.43207333737,8480.64942582204,8018.42492928039
"62",8869,8477.93906705606,8198.96137853124,8013.91242370127
"63",8482,8230.87500319689,8345.9111567346,8453.32586597642
"64",8498,8252.33720831748,8332.33564371786,8685.44833146234
"65",9332,8519.81553911568,8887.87107853792,8721.04314097826
"66",10691,9238.99996387947,9143.23681061751,8721.04808894356
"67",11803,10180.2055695303,8689.58987629132,8721.04673848549
"68",11982,10613.8004725011,9097.91394926166,8721.04660530915
"69",11666,10472.9215713605,9097.91394926166,8720.77950882905
"70",10887,10034.2370594079,9097.91394926166,8720.91475345004
"71",9902,9409.18423556007,9097.91394926166,8721.00248688342
"72",8833,8746.26802810569,9192.71155300071,8721.03999497608
"73",8542,8229.06893238846,9001.65288039985,8721.02993616862
"74",8671,7996.84088365673,8871.18371631916,8720.14747148621
"75",8969,7985.61478150799,9001.65288039985,8720.83300459871
"76",9196,8255.89202303612,9001.65288039985,8618.20453491262
"77",10031,8779.94432251241,9096.4504841389,8556.91701539093
"78",11355,9534.30963925553,9001.5552536478,8556.93316589065
"79",13620,10253.0655690019,9096.4504841389,8581.93587594103
"80",13401,10482.162930583,9096.4504841389,8511.89651206269
"81",11560,10466.1781708694,8871.18371631916,8720.53361850841
"82",10554,9985.04661186662,9097.91394926166,8721.04697722012
"83",9630,9562.27407177136,8793.4305793217,8721.04706573267
"84",9020,9149.35837351762,8437.53341607892,8721.04777729299
"85",8533,8891.75353002752,8437.00564747113,8721.02678731182
"86",8180,8663.81905811527,8232.1978155821,8721.0430089806
"87",7804,8347.67206574764,8554.00865244188,8721.02113348403
"88",7668,8326.27615829395,8437.00609286841,8721.04585850642
"89",8462,8507.2782587835,8494.63588844641,8687.44955705891
"90",9901,9181.7116120481,8616.43853817223,8685.43986401722
"91",10944,10069.9799270554,8391.99809256858,8720.68167421048
"92",11399,10389.9803319081,7788.73974333865,8358.5748577504
"93",11704,10244.744141774,8279.57651423931,8586.85093822518
"94",10946,9890.3605028048,7788.73974333865,7721.85812455443
"95",10162,9417.61237537327,7788.73974333865,7930.74568816298
"96",9549,8747.48865635872,8660.75305638848,8579.74824862418
"97",9295,8205.58277792777,9097.91394926166,8719.95818554582
"98",9192,7878.62838563794,9192.71155300071,8721.01812616907
"99",9770,7787.52021636964,9192.71155300071,8721.04088949451
"100",10068,7995.74174016249,9192.71155300071,8721.00993399641
"101",10929,8471.18883215463,9062.24238892002,8720.90163269829
"102",11676,9273.59607405852,9062.24238892002,8720.65768241571
"103",13078,10050.5190150537,8965.98132005821,8461.24908329327
"104",12421,10306.2905513192,8780.55434162922,8433.18050137744
"105",10725,10331.2465681589,8871.18371631916,8652.6831004262
"106",9660,9972.86655263432,8508.52313448941,8709.98816359479
"107",8806,9531.82854273752,9001.65288039985,8721.03455608852
"108",8255,9075.83710985843,8555.04601155819,8685.44406496386
"109",7796,8711.52353625951,8363.29510051866,8720.96706381528
"110",7277,8468.91685971139,8127.63791370597,8585.354635348
"111",7031,8260.93464264474,8011.58112369889,8617.35195653164
"112",7031,8306.94369757976,7800.04241136973,8585.82012758055
"113",7778,8626.47187470221,8085.21877880097,8615.50393927994
"114",8854,9380.30593718188,7892.98023073645,8585.68287720023
"115",9816,10224.480342349,7787.20219178595,8462.73352800129
"116",10910,10575.4991707511,7788.73974333865,8444.87577131131
"117",10774,10379.6126649324,8011.11551247708,8549.42590917316
"118",10007,10006.5203728076,7792.70982429557,8098.94886277477
"119",8470,9473.97893412311,7918.08277545679,8364.8611387382
"120",7463,8834.89010342457,8681.84789987157,8590.65664652613
"121",7277,8291.73271248064,8306.45542640581,8218.66588464684
"122",7098,7921.32917329475,8298.72912620899,8451.99430173199
"123",7345,7786.94770746658,8768.6684121069,8219.54812005296
"124",8224,7938.40119605888,8841.38293967381,7958.00508018096
"125",8981,8383.38221161286,8384.21303566072,7731.07364972147
"126",10224,9150.26600875878,8162.54515095178,7667.04721382731
"127",11615,9921.1673574897,8971.8521037545,8237.00994774002
"128",11709,10217.4158218383,8078.63692868363,8003.66626562659
"129",9590,10248.1991127974,7877.02685885625,8236.6517208302
"130",8038,9927.43252436529,7591.91430928241,8247.02481985927
"131",7344,9503.87034222097,7566.91332218437,8449.88273256301
"132",6574,9105.05582813638,7657.44507012226,8296.80730878438
"133",6154,8758.27568665594,7566.91332218437,8490.97077189436
"134",5947,8518.87930162389,7968.29360343832,8721.03748090341
"135",5767,8338.99340474781,8242.08433447689,8197.92463334156
"136",6993,8406.3805438447,7951.02489774156,7830.42275504936
"137",7563,8765.32580385249,7792.16423421838,8141.96982811385
"138",8150,9515.94712279075,7566.91332218437,7725.29988537024
"139",9104,10380.5735917135,7473.93946781894,8008.77115992313
"140",9185,10760.8082360754,7567.60953363753,7917.84243317973
"141",8394,10617.9448630597,8174.17274356015,8720.20200199293
"142",7893,10202.4294441326,7696.29442465697,8615.61743542041
"143",7170,9626.21180336725,8181.86130928266,8720.75534650294
"144",6617,8981.56026430671,8199.19429080772,8720.75859073249
"145",6494,8473.60689599112,7684.99175662589,8615.98226906715
"146",6593,8144.48008401808,7684.99175662589,8599.75036777514
"147",6948,8024.36736783116,7977.36071922811,8381.20685974221
"148",7201,8192.20926146058,8383.2957499801,8702.57696314667
"149",8363,8607.09443037512,8450.96231399463,8380.65752296189
"150",9398,9330.34012855295,8563.27419132058,8090.86424573758
"151",10134,10054.6498157502,8175.255015328,7944.85495018682
"152",10596,10337.0789715167,8606.05128251246,8713.31788642116
"153",10970,10334.103564706,7984.19634272714,8720.9834455242
"154",10694,9958.82707115574,7895.91222093114,8396.08599077284
"155",9964,9529.39053793095,7654.02452846248,8509.87454208756
"156",8978,9115.89396393316,7591.95645426741,8001.21991057322
"157",8208,8803.27119029753,7544.72314000504,7996.80720272637
"158",7401,8606.2239772423,7473.88025106227,8280.32125107257
"159",7112,8441.3855882025,7473.88025106227,8082.38627934506
"160",7008,8479.81009751081,7969.67595552085,8685.1788074581
"161",7176,8812.02193371041,7969.96745452751,8685.03187715903
"162",7823,9533.99744483754,7851.92754668595,8683.12560214647
