"1",70867,74336.3162088476,62120.2246315565,61412.6196048849
"2",67545,71802.8905277799,62119.6102283002,61686.9581817675
"3",66780,72180.7662833397,62120.8424586079,61919.6656189981
"4",65109,73095.1670414946,62121.2654569817,62306.7898986826
"5",67573,74708.8533331207,64394.3730200473,63151.3271964674
"6",67077,71164.2170715881,63638.148506749,62367.1279453735
"7",68820,75134.5369788039,63638.5529990306,61440.3508747197
"8",73635,75458.0247514085,62121.4096393469,62335.3779849445
"9",76333,76646.4981967891,62115.7125398752,62506.3789801124
"10",71783,75935.0324619709,61254.5501088459,62209.3467945832
"11",64971,73823.3335268127,61250.8411750341,63920.2097979873
"12",59459,68918.9282485808,61250.8295043275,64466.1351112431
"13",56488,64251.9821297906,61250.8295043275,59904.5119405024
"14",53890,61733.9003425071,61250.8295043275,61716.8061619046
"15",51543,60853.0465132109,61250.8295043275,63222.1006536878
"16",49436,60903.2190211319,61250.8295043275,58732.6277200448
"17",49694,62884.9269854659,61250.8295043275,54872.6914746155
"18",51869,65279.9801330653,61250.8295043275,63032.9976983443
"19",53486,70752.876923104,61250.8295043275,55276.9675338584
"20",56279,73788.7361898917,61250.8295043275,62564.4358382604
"21",56508,74341.2794728848,61250.8295043275,61083.4177611257
"22",56722,73122.9290411951,61250.8295043275,66386.8196276333
"23",54617,78378.6239630636,61250.8295043275,61650.5830650489
"24",51397,76876.6081052526,61250.8372769426,64358.3194971369
"25",48765,74736.9175453845,61250.832501197,62888.9503440377
"26",49116,72815.9331316711,61250.8742995985,60825.7105841722
"27",50657,72611.3605738315,61250.9302324141,61388.4228712728
"28",50914,73078.8556242328,61256.4077754705,60569.4740953205
"29",52723,74598.2413683006,61253.3462456219,60477.8028130011
"30",62215,72145.8777721233,61255.2644339978,65519.0417435396
"31",68275,76104.7898496866,61271.1660143372,61898.0323043168
"32",70361,76141.3042312373,61263.549409947,62431.5168094433
"33",64559,75445.490262976,61250.8832581377,62272.2658802561
"34",58852,72239.7471642923,61250.8295043275,62134.5624743638
"35",53664,70305.6613917935,61250.8295043275,60767.6891162693
"36",50347,65604.3264444382,61250.8295043275,59964.1036546478
"37",46977,61568.9098443924,61250.8295043275,59961.129573002
"38",46517,58965.4125277946,61250.8295043275,60011.0519956547
"39",45876,57571.4284019034,61250.8295043275,59960.7942699842
"40",46053,56841.5100425209,61250.8295043275,55462.447281393
"41",47438,57823.814282388,61250.8295043275,60812.475174194
"42",49269,60363.3273069681,61250.8295043275,61408.731616647
"43",53073,66369.3106955561,61250.8295043275,53986.0922291057
"44",54234,69655.9768581562,61250.8295043275,60326.0599841763
"45",55516,69893.8975466134,61250.8295043275,61415.0297045785
"46",55943,68810.2906900393,61250.8295043275,55306.0491827322
"47",53184,72802.3977702971,61250.8295043275,61444.0356352211
"48",47139,71037.7353356778,61250.8295043275,61700.5509915892
"49",43063,69888.262004063,61250.8295043275,61917.858513459
"50",40831,69029.0279689975,61250.8295043275,63821.4482299907
"51",41389,69216.1320528296,61250.8295043275,61052.2528588794
"52",43131,70151.5882100498,61250.8295043275,60510.7875927232
"53",45011,72942.623842169,61250.8295043275,61353.4360278824
"54",48377,71608.9650070106,61250.8295043275,57404.1630636119
"55",56145,76675.7676913271,61250.8295043275,56227.3100405095
"56",59324,76753.4005443259,61250.8295043275,66225.3169842828
"57",58889,75121.6899366446,62371.9799759596,62605.6042569559
"58",59834,70977.2044191758,63083.8107632766,63985.3536826114
"59",60516,68932.5393724366,63083.81172824,67037.9263995276
"60",64099,65260.4785451742,62391.4829770316,65225.5451750452
"61",63218,61401.2056806409,61685.8773534191,61907.6705519631
"62",63323,58805.0411007836,61315.3629125478,65492.2745134343
"63",60692,57990.355710118,62011.6910097631,67468.8142238491
"64",61574,57652.6446977036,61251.9827181768,63016.3073542962
"65",65408,58473.8707221682,61257.0773275343,67921.0125164246
"66",70534,60256.6113722343,62044.0199716632,67313.3466273324
"67",75599,64926.0260826318,61693.6221082265,65867.9647224424
"68",78340,67372.9716499194,63888.4350509406,65638.7592750783
"69",77717,67729.1146091081,63918.3086796818,65744.903670169
"70",75885,66429.7300937299,63935.6888840257,64965.9788966331
"71",76517,70051.230985584,63182.857412098,66199.3374124181
"72",71325,67808.5124297798,63938.896435809,67498.1391527405
"73",68290,66082.0884150902,63938.0194475836,66251.7968024817
"74",70622,64428.1340666988,63182.9506619525,66019.6261875971
"75",71948,64429.3049377807,62882.7334247664,66728.6965346468
"76",73673,65315.5495000085,63939.0514273565,64994.1532142212
"77",74476,68217.4592152845,63939.047397391,65347.0689426505
"78",80301,66687.8958646611,63939.051727333,66800.2186552299
"79",87625,71509.8409134906,64394.6508481396,66654.0312508327
"80",88952,72571.480403516,65456.1964806121,65004.9042648732
"81",81164,72482.2230479802,62121.3739323674,65192.7490300379
"82",75230,70199.2758192877,62859.2957337264,66214.9793249715
"83",72020,68387.9264721639,63828.7677065786,65884.1856190091
"84",68279,65396.810634584,61683.1592652921,67027.9809777067
"85",63387,62784.3858823187,61260.0651389507,63034.8169798886
"86",61999,60786.3220438357,61255.3810532945,64960.7067131929
"87",59208,59749.1308399207,61251.3755811964,64701.8319970124
"88",59535,59295.8323980395,61250.9847576006,65476.5919885422
"89",62500,60106.4751059428,61251.307635784,65808.4208354415
"90",65137,61264.7348199188,61252.0901508804,65239.811388272
"91",67674,64989.095393366,61253.5376581432,62796.5906344691
"92",76537,66914.6903320123,61597.2514767763,61298.9202540013
"93",81627,67036.6023747129,63840.5812209623,63904.5971414315
"94",79679,65504.4062945797,62119.2997500074,59248.4676013968
"95",77871,69237.870883146,62120.2143812602,60868.6641549784
"96",72746,66713.6201198257,62549.2144605786,61915.175573361
"97",69913,64982.0035249535,63305.3492004733,65836.4461871733
"98",69214,63502.884363055,64366.9184068278,67947.6710832104
"99",70531,63794.6837572305,64366.9312163351,67062.8208688756
"100",72188,64827.4914343732,63305.3876588134,66936.1720111577
"101",76210,67452.92027594,62549.2998235936,68872.9225825872
"102",81742,66149.7619092872,63939.051727333,68916.9882368436
"103",88046,71160.0898922012,63939.051727333,66808.1640631464
"104",88776,71939.29406832,63182.962872752,66517.3791077877
"105",78757,71965.539077536,63938.1976699124,65142.4398955194
"106",73416,69794.6085269009,61703.0669485465,63613.5277166368
"107",68516,68267.8082680506,63118.3119559838,66257.0084106937
"108",64260,65071.2159949233,62007.0510159215,66138.412095748
"109",61529,62369.4702232739,61251.0407314994,65235.5163347539
"110",59206,60382.8372370812,61250.8791284599,64434.4625080344
"111",57631,59536.7226292886,61250.8605598443,64881.7310912123
"112",57941,59046.211278554,61250.8817615022,65147.5754146447
"113",58051,60004.7931154138,61250.8321478738,62736.4709218792
"114",61962,61327.4354246247,61250.9865672098,64300.5478739819
"115",64058,65196.7391240492,61250.9518260078,62374.695334702
"116",72567,67363.044808517,61551.2771639567,62018.1187958525
"117",75064,67481.0116502438,62078.547562019,61504.9767242461
"118",72388,66085.4700205368,61948.1663583773,61609.3818501195
"119",67914,69720.6533729453,61584.8496648989,62860.2550253169
"120",65333,67596.626220878,62107.1334469506,63140.6414828553
"121",61016,65815.4441862224,61944.9476840196,60674.0910570429
"122",62540,64027.7399595195,62005.4287699036,61437.1778541244
"123",64872,63972.4782203272,62121.0926228678,62905.4987330371
"124",64952,64696.1453914721,62548.82736562,61209.3828186238
"125",66838,67136.1110033571,62549.1346027848,60444.4837534574
"126",69878,65823.0843024791,62548.7379541425,60906.105770619
"127",75905,70518.0405420324,62548.1872528345,68234.4758656333
"128",79997,71336.9841472431,62121.3771289097,66650.7544562356
"129",71473,71255.8408359906,61316.5927709847,63794.4672411503
"130",62399,69219.9109337421,61250.8302688548,65547.227983789
"131",58230,67779.5216287482,61250.8295043275,62992.6985609201
"132",54286,64795.5283207126,61250.8295043275,60588.4416058265
"133",52532,62163.6136683408,61250.8295043275,62862.0962900137
"134",50896,60244.1032572625,61250.8295043275,65578.3980388208
"135",49691,59487.9411815998,61250.8295043275,55575.7970607202
"136",51311,59090.7269830163,61250.8295043275,61468.9941230652
"137",58510,60197.3632191441,61250.8299271995,63158.3273246353
"138",59719,61785.7765550143,61250.8300195203,52348.553164834
"139",61989,65989.9552546186,61250.8447684463,63483.1135581082
"140",64139,68215.7803367038,61250.8693751634,61749.6676322271
"141",65579,68411.9005236035,62312.9233799794,60778.9819365423
"142",63904,66970.5954315432,61250.9640704262,59540.7914482485
"143",66014,70332.5482232804,63071.1264821447,64827.9768514586
"144",62228,68172.811297095,62313.4725148131,64136.6277704308
"145",60797,66684.6072384496,61252.7259022737,63911.3543838344
"146",62716,65134.5812107279,61396.5518776904,62108.3722961378
"147",61955,65100.1575469637,61506.4595692014,64333.0638996796
"148",64500,65732.924869045,62448.7102959117,62953.7247245053
"149",68683,68161.7076319929,63940.9432655006,63465.3397198098
"150",71761,66828.7504759123,63260.977882478,64091.4859138721
"151",74428,71402.0329334484,62548.9735503297,62655.5428543612
"152",75249,72122.4257772399,62117.9280985141,66135.4045372054
"153",78469,71826.6903478372,62018.6077180242,66894.7107079028
"154",78734,69583.6452882673,61998.2020532765,66665.6714114435
"155",71947,68142.7542859738,61251.4542907677,66404.8397202686
"156",65435,65031.2944654714,61250.8477234759,64587.4244443955
"157",59828,62302.6229474516,61250.8295043275,65093.2106317497
"158",55010,60338.530156315,61250.8295043275,61694.1717367281
"159",51971,59621.4229086531,61250.8295043275,59382.8169380069
"160",51177,59086.7441010043,61250.8295043275,63328.3349973803
"161",51894,59992.4811601739,61250.8295043275,62877.3960345851
"162",53335,61579.9212789081,61250.8295043275,62407.9483104618
"163",54449,65544.7919213736,61250.8295043275,55420.7254528047
"164",57152,67637.5829762091,61250.8295043275,59220.1911460681
"165",57856,67916.8867335881,61250.8295043275,54834.5307453277
"166",57770,66417.4283778049,61250.8295043275,59390.9296343227
"167",58373,69415.0855888827,61250.8295043275,64310.6773697485
"168",54349,67150.3809803659,61678.7117247931,66911.8934075317
